Campaign_id,Channel,Spend,Clicks,Impressions,Date,CTR,CPC,CPM,Campaign_Efficiency,Engagement_Score,Spend_Category,Click_Category
CMP1825,Google Ads,30915.23,4556,99196,03/13/2025,4.592927134158636,6.7856079894644425,311.6580305657486,0.14737072957244698,0.6768630226340462,Very High,Very High
CMP6913,Google Ads,917.29,145,5905,09/16/2025,2.4555461473327687,6.3261379310344825,155.34123624047416,0.15807432763902365,0.38815880622622234,Low,Medium
CMP8929,LinkedIn Ads,24202.15,1889,30893,01/04/2025,6.11465380506911,12.812149285336158,783.418573786942,0.07805091696398873,0.4772543364029868,Very High,Very High
CMP5515,Google Ads,3471.42,828,14156,06/26/2025,5.849109918055948,4.192536231884058,245.22605255721956,0.2385191074545863,1.3951244770584732,Medium,High
CMP6202,Google Ads,41702.74,2451,74357,11/13/2025,3.2962599351775896,17.01458180334557,560.8448431216967,0.058773116586584004,0.19373146946987832,Very High,Very High
CMP3734,Instagram Ads,9290.98,526,12458,07/14/2025,4.222186546797238,17.663460076045627,745.7842350296997,0.056614049325259555,0.23903507742082616,High,High
CMP5821,Facebook Ads,65394.93,4424,89841,12/16/2025,4.924255072850926,14.781855786618445,727.8962834340668,0.06765050440454634,0.3331283394950112,Very High,Very High
CMP2678,LinkedIn Ads,44805.47,2261,51735,11/24/2025,4.370348893399053,19.816660769570987,866.0572146515898,0.05046258860804272,0.2205391182812112,Very High,Very High
CMP0917,Facebook Ads,3551.1,373,6207,02/03/2025,6.009344288706299,9.520375335120644,572.1121314644756,0.10503787558784602,0.6312087577616653,Medium,Medium
CMP6483,Email Marketing,8705.19,1220,62142,05/07/2025,1.9632454700524604,7.135401639344263,140.08544945447522,0.14014628055217634,0.27514155043876143,High,Very High
CMP9561,LinkedIn Ads,36833.61,1846,49447,03/12/2025,3.733290189495824,19.953201516793065,744.9109147167675,0.05011727061235648,0.18710231470141783,Very High,Very High
CMP2505,Email Marketing,23015.2,1779,22969,07/17/2025,7.745221820714876,12.937155705452502,1002.0114066785668,0.07729674302200285,0.5986804207242068,Very High,Very High
CMP0189,Email Marketing,27792.05,1926,96466,10/02/2025,1.996558372898223,14.429932502596053,288.10202558414363,0.06930039345784136,0.1383622808033944,Very High,Very High
CMP7434,Google Ads,85152.6,4365,96646,04/02/2025,4.516482834261118,19.508041237113403,881.0773337748071,0.05126091276132496,0.23151903255508086,Very High,Very High
CMP9978,Facebook Ads,25049.27,1581,22032,10/04/2025,7.175925925925926,15.84394054395952,1136.9494371822805,0.06311561175235846,0.45291295470442405,Very High,Very High
CMP5948,Instagram Ads,1927.28,287,33385,10/18/2025,0.8596675153512057,6.715261324041812,57.728920173730714,0.14891453239799096,0.12801698606626752,Medium,Medium
CMP8728,Facebook Ads,15155.24,1401,18828,10/09/2025,7.441045251752709,10.817444682369736,804.9309538984492,0.0924432737455824,0.6878745831610418,Very High,Very High
CMP3471,YouTube Ads,50096.75,3345,97673,07/24/2025,3.42469259672581,14.97660687593423,512.9027469208481,0.06677079850489304,0.22866945931717797,Very High,Very High
CMP1050,Instagram Ads,4279.96,351,4757,10/29/2025,7.378599957956696,12.193618233618233,899.7183098591549,0.08201011224403966,0.6051198107558949,Medium,Medium
CMP1105,Google Ads,7243.57,630,45309,05/23/2025,1.3904522280341653,11.497730158730159,159.87044516541968,0.0869736883884604,0.12093275880008397,High,High
CMP9356,YouTube Ads,33110.91,2040,63953,07/28/2025,3.189842540615765,16.23083823529412,517.738182727941,0.06161111247017976,0.19652974753204186,Very High,Very High
CMP6736,LinkedIn Ads,13384.0,937,97561,11/27/2025,0.96042475989381,14.283884738527215,137.18596570350857,0.07000896592946802,0.06723834429322326,Very High,High
CMP1791,Facebook Ads,9852.67,829,27112,03/13/2025,3.0576866332251402,11.885006031363089,363.4062407789909,0.08413962915636065,0.2572726193959243,High,High
